video,frame,f1x1,f1y1,f1x2,f1y2,f2x1,f2y1,f2x2,f2y2
task_kam4_gh139681,6638,1138,437,1404,954,1142,427,1295,913
task_kam4_gh139681,6663,1217,457,1410,862,1106,479,1364,960
task_kam4_gh139681,6749,937,492,1207,1078,920,492,1207,1080
task_kam4_gh139681,6750,941,503,1201,1077,932,503,1202,1080
task_kam4_gh139681,6772,811,451,1086,863,816,449,1096,864
task_kam4_gh139681,6795,595,420,854,1074,648,424,985,1080
task_kam4_gh139681,6796,576,439,850,1072,684,440,977,1078
task_kam4_gh139681,6797,547,431,838,1073,677,429,972,1076
task_kam4_gh139681,6798,540,413,842,1075,678,453,967,1080
task_kam4_gh139681,6813,305,523,590,1079,696,520,961,1068
task_kam4_gh139681,6814,733,573,954,1068,278,535,575,1080
task_kam4_gh139681,6816,736,570,940,1069,279,542,561,1080
task_kam4_gh139681,6838,238,409,818,1079,560,407,803,1077
task_kam4_gh139681,6975,567,405,873,1079,378,533,694,1076
task_kam4_gh139681,6976,554,410,878,1080,373,524,707,1075
task_kam4_gh139681,6977,529,410,892,1076,377,525,688,1074
task_kam4_gh139681,6978,539,410,896,1078,382,524,679,1076
task_kam4_gh139681,6979,514,415,915,1074,384,509,671,1078
task_kam4_gh139681,6980,527,408,916,1074,378,511,658,1077
task_kam4_gh139681,7003,605,452,1071,1080,419,406,787,1078
task_kam4_gh139681,7004,411,456,1088,1079,414,404,730,1077
task_kam4_gh139681,7005,420,465,1087,1079,409,410,727,1077
task_kam4_gh139681,7036,528,455,1068,1077,497,425,793,1073
task_kam4_gh139681,7038,518,473,1072,1077,506,425,813,1073
task_kam4_gh139681,7040,620,475,1012,1080,507,427,849,1074
task_kam4_gh139681,7041,505,477,1052,1080,502,422,848,1075
task_kam4_gh139681,7042,502,482,1055,1080,493,422,845,1076
task_kam4_gh139681,7066,509,476,1081,1072,305,484,588,1080
task_kam4_gh139681,7068,485,468,1064,1073,294,480,595,1080
task_kam4_gh139681,7162,167,413,533,930,714,392,880,824
task_kam4_gh139681,7181,125,427,490,913,703,393,865,817
task_kam4_gh139681,7240,347,440,624,990,286,404,420,929
task_kam4_gh139681,7325,469,412,678,810,585,434,729,741
task_kam4_gh139681,7488,968,403,1173,761,964,408,1172,759
task_kam4_gh139681,7489,969,401,1173,759,965,404,1171,756
task_kam4_gh139681,7491,969,404,1170,757,966,411,1168,754
task_kam4_gh139681,7492,968,403,1169,754,967,406,1166,752
task_kam4_gh139681,7493,968,407,1169,751,966,413,1166,749
task_kam4_gh139681,7606,1394,420,1540,852,1166,425,1372,843
task_kam4_gh139681,7620,1224,451,1498,828,1371,439,1495,839
task_kam4_gh139681,7621,1201,456,1415,829,1379,442,1578,865
task_kam4_gh139681,7622,1382,446,1583,863,1199,451,1426,828
task_kam4_gh139681,7636,1294,413,1570,930,1409,424,1621,872
task_kam4_gh139681,7637,1289,413,1620,929,1409,424,1630,884
task_kam4_gh139681,7639,1293,413,1569,928,1449,426,1645,886
task_kam4_gh139681,7698,1329,431,1500,886,1437,433,1677,1072
task_kam4_gh139681,7699,1329,431,1500,887,1440,437,1672,1072
task_kam4_gh139681,7700,1329,429,1499,888,1445,437,1670,1073
task_kam4_gh139681,7777,1227,425,1424,888,1303,428,1442,829
task_kam4_gh139681,7779,1221,416,1408,885,1297,419,1444,828
task_kam4_gh139681,7799,1187,448,1370,880,1346,428,1479,810
task_kam4_gh139681,7800,1189,447,1369,878,1350,431,1481,805
task_kam4_gh139681,7835,1332,420,1476,822,1432,442,1677,1079
task_kam4_gh139681,7836,1333,417,1475,824,1433,437,1677,1079
task_kam4_gh139681,7837,1333,431,1483,821,1431,442,1674,1078
task_kam4_gh139681,7943,1280,435,1449,840,1414,445,1661,1050
task_kam4_gh139681,7944,1279,438,1440,840,1403,443,1659,1054
task_kam4_gh139681,7949,1279,457,1420,843,1414,442,1656,1044
task_kam4_gh139681,7950,1284,459,1416,844,1414,443,1656,1046
task_kam4_gh139681,7951,1286,454,1419,846,1414,444,1659,1052
task_kam4_gh139681,8022,1194,442,1430,940,1551,408,1845,901
task_kam4_gh139681,8094,1342,467,1581,816,1034,426,1246,859
task_kam4_gh139681,8096,1031,427,1243,862,1338,453,1681,814
task_kam4_gh139681,8120,1358,410,1616,841,1449,422,1633,938
task_kam4_gh139681,8121,1359,414,1614,817,1436,428,1635,938
task_kam4_gh139681,8122,1360,424,1620,808,1444,441,1636,944
task_kam4_gh139681,8123,1360,426,1625,803,1449,440,1637,941
task_kam4_gh139681,8147,1360,412,1589,804,1501,426,1703,875
task_kam4_gh139681,8150,1361,410,1595,801,1495,422,1721,875
task_kam4_gh139681,8564,419,446,826,1073,371,475,602,1067
task_kam4_gh139681,8565,427,438,827,1065,365,476,613,1069
task_kam4_gh139681,8566,412,437,829,1061,365,469,609,1063
task_kam4_gh139681,8618,370,437,615,881,264,430,448,885
task_kam4_gh139681,8765,584,433,727,814,714,388,845,773
task_kam4_gh139681,8766,585,424,735,813,708,414,850,787
task_kam4_gh139681,8767,587,435,713,813,733,395,849,770
task_kam4_gh139681,8769,742,406,850,766,585,428,695,810
task_kam4_gh139681,8770,745,406,848,757,582,431,700,812
task_kam4_gh139681,8771,586,434,694,811,749,384,848,764
task_kam4_gh139681,8772,589,447,709,812,748,345,848,768
task_kam4_gh139681,8773,741,408,849,763,590,449,704,814
task_kam4_gh139681,8914,933,418,1114,870,1353,393,1541,905
task_kam4_gh139681,8915,926,416,1118,870,1363,393,1559,909
task_kam4_gh139681,8916,921,413,1116,872,1365,395,1543,907
task_kam4_gh139681,8917,917,415,1112,871,1373,394,1548,908
task_kam4_gh139681,8991,1031,417,1240,836,1175,423,1331,821
task_kam4_gh139681,8993,1036,422,1239,837,1188,424,1333,821
task_kam4_gh139681,9004,1096,440,1281,811,1279,440,1595,1063
task_kam4_gh139681,9005,1110,443,1296,781,1280,440,1589,1066
task_kam4_gh139681,9007,1126,444,1261,814,1278,435,1585,1067
task_kam4_gh139681,9008,1137,451,1260,824,1277,435,1581,1064
task_kam4_gh139681,9009,1143,449,1270,861,1276,428,1575,1053
task_kam4_gh139681,9209,1444,437,1744,821,1227,463,1506,993
task_kam4_gh139681,9210,1436,434,1752,827,1227,462,1507,995
task_kam4_gh139681,9215,1472,420,1724,836,1228,462,1506,977
task_kam4_gh139681,9229,1435,449,1749,849,1212,462,1524,995
task_kam4_gh139681,9231,1692,419,1919,938,1432,472,1864,858
task_kam4_gh139681,9977,1116,360,1303,876,848,408,1081,860
task_kam4_gh139681,9981,1103,423,1280,878,839,417,1086,861
task_kam4_gh139681,9984,1077,408,1274,880,836,424,1067,860
task_kam4_gh139681,9985,1077,410,1274,877,833,427,1067,859
task_kam4_gh139681,9994,1054,401,1280,865,847,444,1054,856
task_kam4_gh139681,9995,1054,387,1280,866,830,439,1068,857
task_kam4_gh139681,9996,1061,329,1285,866,827,438,1066,858
task_kam4_gh139681,9997,1064,328,1285,865,825,438,1100,860
task_kam4_gh139681,9998,1063,341,1283,867,824,427,1081,858
task_kam4_gh139681,10005,1057,349,1264,868,852,397,1064,860
task_kam4_gh139681,10006,1056,348,1256,868,862,401,1066,860
task_kam4_gh139681,10007,1055,352,1253,867,868,403,1066,859
task_kam4_gh139681,10047,1138,426,1356,887,938,412,1160,825
task_kam4_gh139681,10048,1135,407,1360,888,945,411,1161,824
task_kam4_gh139681,10049,1136,411,1367,878,952,407,1158,835
task_kam4_gh139681,10050,1137,406,1373,879,961,396,1160,833
task_kam4_gh139681,10051,1130,409,1377,880,967,398,1164,825
task_kam4_gh139681,10052,1131,402,1378,879,980,397,1171,830
task_kam4_gh139681,10068,1124,385,1414,922,1025,417,1192,831
task_kam4_gh139681,10069,1122,367,1414,924,1021,407,1219,836
task_kam4_gh139681,10384,661,417,897,948,1003,385,1122,814
task_kam4_gh139681,10385,636,426,899,948,1001,377,1125,814
task_kam4_gh139681,10398,613,423,882,964,613,432,887,967
task_kam4_gh139681,10536,587,422,889,918,581,430,886,927
task_kam4_gh139681,10602,1346,418,1496,985,1074,488,1280,885
task_kam4_gh139681,10609,1359,428,1509,987,1046,386,1413,884
task_kam4_gh139681,10610,1042,446,1356,887,1360,436,1514,986
task_kam4_gh139681,10619,1076,427,1324,879,1297,440,1497,988
task_kam4_gh139681,10620,1078,423,1334,883,1337,433,1504,990
task_kam4_gh139681,10663,1216,410,1497,1043,1002,424,1208,869
task_kam4_gh139681,10666,1220,405,1494,1060,1004,437,1322,870
task_kam2_gh148416,66,764,407,963,811,878,423,1071,810
task_kam2_gh148416,67,764,411,962,809,886,421,1079,807
task_kam2_gh148416,70,736,422,959,816,892,386,1080,816
task_kam2_gh148416,94,883,387,1055,813,683,435,854,995
task_kam2_gh148416,95,884,392,1057,814,680,431,846,991
task_kam2_gh148416,137,819,383,967,812,544,399,749,836
task_kam2_gh148416,138,567,399,745,827,823,387,968,811
task_kam2_gh148416,139,569,397,747,829,821,391,968,809
task_kam2_gh148416,141,569,387,751,831,822,380,975,814
task_kam2_gh148416,142,819,382,982,814,570,383,751,831
task_kam2_gh148416,265,813,373,969,778,950,487,1240,771
task_kam2_gh148416,266,811,370,985,776,948,494,1237,771
task_kam2_gh148416,267,812,371,991,777,948,484,1223,769
task_kam2_gh148416,268,812,373,997,778,947,484,1220,765
task_kam2_gh148416,269,808,373,991,778,946,479,1208,766
task_kam2_gh148416,270,806,374,973,777,942,406,1191,772
task_kam2_gh148416,271,801,377,969,776,943,408,1189,771
task_kam2_gh148416,273,788,374,965,768,936,371,1178,773
task_kam2_gh148416,285,926,409,1115,785,764,373,943,757
task_kam2_gh148416,286,932,405,1113,788,764,432,940,755
task_kam2_gh148416,287,935,406,1107,790,763,431,934,756
task_kam2_gh148416,288,938,406,1103,794,763,374,927,756
task_kam2_gh148416,289,938,404,1102,798,761,392,920,756
task_kam2_gh148416,290,760,395,912,753,936,403,1102,803
task_kam2_gh148416,291,759,417,911,755,935,406,1101,805
task_kam2_gh148416,352,715,406,905,798,819,501,1087,811
task_kam2_gh148416,353,715,403,899,795,817,497,1083,806
task_kam2_gh148416,354,720,401,905,795,811,494,1082,807
task_kam2_gh148416,355,727,400,908,795,812,445,1074,805
task_kam2_gh148416,356,730,399,913,792,812,470,1071,816
task_kam2_gh148416,357,731,401,931,794,810,494,1063,807
task_kam2_gh148416,358,734,400,957,795,809,432,1066,807
task_kam2_gh148416,359,732,402,925,795,806,485,1064,805
task_kam2_gh148416,369,792,416,960,809,758,408,911,786
task_kam2_gh148416,371,786,409,953,809,759,404,917,794
task_kam2_gh148416,372,778,402,961,810,761,399,924,796
task_kam2_gh148416,383,699,425,927,890,771,399,965,797
task_kam2_gh148416,385,707,425,918,892,804,395,968,797
task_kam2_gh148416,456,676,472,862,883,789,391,929,800
task_kam2_gh148416,457,794,386,925,802,676,477,858,882
task_kam2_gh148416,458,775,400,934,806,678,484,855,888
task_kam2_gh148416,459,682,490,857,889,788,393,937,812
task_kam2_gh148416,470,864,368,1046,799,712,411,885,856
task_kam2_gh148416,472,866,387,1061,794,718,405,884,868
task_kam2_gh148416,473,866,400,1065,796,718,429,849,840
task_kam2_gh148416,567,795,469,1023,763,679,402,863,738
task_kam2_gh148416,568,795,462,1023,762,683,407,859,742
task_kam2_gh148416,569,792,487,1023,760,692,403,860,748
task_kam2_gh148416,570,705,397,877,755,790,491,1025,759
task_kam2_gh148416,571,716,399,870,747,786,490,1023,761
task_kam2_gh148416,572,728,396,869,745,792,486,1021,757
task_kam2_gh148416,708,904,381,1027,793,713,389,874,746
task_kam2_gh148416,769,885,453,1095,838,818,438,1050,752
task_kam2_gh148416,771,838,466,1066,771,844,472,1094,820
task_kam2_gh148416,847,789,438,980,718,978,431,1107,713
task_kam2_gh148416,848,789,432,978,717,974,424,1108,711
task_kam2_gh148416,849,790,429,981,716,977,426,1108,712
task_kam2_gh148416,963,768,391,958,802,924,435,1063,760
task_kam2_gh148416,964,767,391,956,803,918,432,1061,761
task_kam2_gh148416,1052,725,450,996,778,601,392,832,763
task_kam2_gh148416,1054,724,465,962,775,599,398,812,774
task_kam2_gh148416,1055,724,465,950,775,600,397,801,779
task_kam2_gh148416,1064,719,403,922,783,652,400,840,767
task_kam2_gh148416,1065,718,394,921,779,650,404,854,763
task_kam2_gh148416,1066,717,396,913,781,654,396,828,733
task_kam2_gh148416,1067,719,395,912,781,662,391,809,731
task_kam2_gh148416,1202,440,403,607,785,618,424,767,747
task_kam2_gh148416,1205,445,403,607,791,612,431,750,753
task_kam2_gh148416,1208,453,398,596,773,609,435,737,753
task_kam2_gh148416,1294,536,400,656,790,550,411,633,794
task_kam2_gh148416,1295,528,394,661,775,551,488,654,783
task_kam2_gh148416,1451,1070,450,1236,890,966,526,1163,836
task_kam2_gh148416,1452,1069,482,1232,884,967,533,1169,830
task_kam2_gh148416,1454,1052,438,1232,899,962,523,1213,816
task_kam2_gh148416,1455,1053,439,1231,905,964,504,1216,815
task_kam2_gh148416,1641,1035,429,1213,751,1110,490,1361,771
task_kam2_gh148416,1642,1041,428,1203,748,1108,469,1360,771
task_kam2_gh148416,1643,1045,427,1228,751,1096,450,1360,771
task_kam2_gh148416,1793,931,416,1168,816,1072,401,1287,947
task_kam2_gh148416,1794,956,418,1148,811,1070,399,1280,865
task_kam2_gh148416,1795,1070,396,1330,1012,951,493,1160,805
task_kam2_gh148416,1855,1198,413,1375,932,938,487,1138,887
task_kam2_gh148416,1856,1173,411,1374,937,950,474,1147,830
task_kam2_gh148416,1857,1195,404,1367,933,954,454,1181,903
task_kam2_gh148416,1862,1189,397,1365,928,967,507,1152,848
task_kam2_gh148416,1879,1197,406,1430,1072,985,392,1149,898
task_kam2_gh148416,1880,1203,406,1427,1043,986,390,1143,896
task_kam2_gh148416,1881,993,392,1180,898,1207,408,1428,1077
task_kam2_gh148416,1945,751,440,952,811,934,408,1166,937
task_kam2_gh148416,1946,946,405,1162,932,738,427,960,811
task_kam2_gh148416,1947,954,402,1167,913,729,424,961,810
task_kam2_gh148416,1948,957,397,1167,891,735,421,962,812
task_kam2_gh148416,1949,964,395,1167,880,732,416,957,812
task_kam2_gh148416,1950,971,391,1174,881,736,414,942,812
task_kam2_gh148416,2032,808,404,1159,1080,693,483,1011,864
task_kam2_gh148416,2033,844,405,1151,1080,703,480,1032,904
task_kam2_gh148416,2034,711,458,990,971,917,415,1135,1078
task_kam2_gh148416,2140,1049,439,1253,1076,633,446,957,1080
task_kam2_gh148416,2142,635,439,1073,1078,1022,425,1243,1075
task_kam2_gh148416,2143,964,427,1261,1075,624,422,1121,1075
task_kam2_gh148416,2144,633,419,1106,1076,912,424,1260,1072
task_kam2_gh148416,2145,871,418,1260,1075,641,413,1127,1077
task_kam2_gh148416,2146,644,415,1135,1077,901,419,1281,1073
task_kam2_gh148416,2147,668,415,925,1078,969,414,1338,1074
task_kam2_gh148416,2148,673,417,936,1077,973,412,1332,1074
task_kam2_gh148416,2149,682,413,942,1078,908,397,1340,1075
task_kam2_gh148416,2150,683,405,928,1080,1044,399,1335,1074
task_kam2_gh148416,2217,1209,398,1378,797,996,430,1213,747
task_kam2_gh148416,2219,1039,423,1230,758,1216,394,1381,800
task_kam2_gh148416,2228,1071,404,1302,778,1237,405,1393,835
task_kam2_gh148416,2229,1072,409,1301,778,1233,395,1393,832
task_kam2_gh148416,2230,1075,406,1287,781,1243,394,1390,829
task_kam2_gh148416,2231,1078,403,1280,781,1251,387,1395,827
task_kam2_gh148416,2232,1079,403,1276,782,1250,380,1394,828
task_kam2_gh148416,2233,1081,401,1273,783,1248,379,1397,826
task_kam2_gh148416,2234,1081,401,1285,782,1251,378,1432,797
task_kam2_gh148416,2235,1081,398,1273,781,1252,389,1421,817
task_kam2_gh148416,2309,1120,397,1285,925,1303,430,1614,897
task_kam2_gh148416,2339,967,436,1192,828,1191,405,1372,1047
task_kam2_gh148416,2342,1166,396,1363,1071,960,442,1183,826
task_kam2_gh148416,2433,684,428,1059,1080,518,417,897,1075
task_kam2_gh148416,2434,601,430,1054,1080,505,428,911,1071
task_kam2_gh148416,2475,592,467,1069,1080,387,580,756,1080
task_kam2_gh148416,2476,592,458,1082,1080,390,574,747,1076
task_kam2_gh148416,2520,535,475,711,911,606,492,808,955
task_kam2_gh148416,2521,608,449,813,956,535,478,713,951
task_kam2_gh148416,2533,565,436,771,971,576,448,799,980
task_kam2_gh148416,2534,538,435,771,997,575,445,806,984
task_kam2_gh148416,2589,587,421,824,949,832,496,1051,808
task_kam2_gh148416,2590,594,412,820,946,835,502,1062,808
task_kam2_gh148416,2591,599,415,823,944,833,481,1060,802
task_kam2_gh148416,2592,602,416,825,929,825,497,1055,804
task_kam2_gh148416,2593,608,408,826,915,808,498,1055,808
task_kam2_gh148416,2594,608,409,824,896,791,506,1050,804
task_kam2_gh148416,2595,636,408,837,866,809,518,1042,808
task_kam2_gh148416,2596,636,409,845,861,805,489,1037,809
task_kam2_gh148416,2597,631,409,825,855,804,520,1031,798
task_kam2_gh148416,2598,627,409,816,853,783,479,1028,800
task_kam2_gh148416,2866,750,413,940,827,712,471,943,815
task_kam2_gh148416,2867,733,404,941,813,712,466,943,813
task_kam2_gh148416,3439,1113,401,1304,865,1109,398,1254,843
task_kam2_gh148416,3469,1186,412,1414,851,1191,412,1532,848
task_kam2_gh148416,3492,1310,401,1432,729,1391,398,1536,818
task_kam2_gh148416,3493,1309,391,1427,734,1381,396,1535,726
task_kam2_gh148416,3494,1308,402,1425,736,1396,397,1535,718
task_kam2_gh148416,3495,1309,429,1446,737,1395,399,1535,719
task_kam2_gh148416,3496,1300,418,1418,737,1402,395,1530,705
task_kam2_gh148416,3497,1286,443,1400,743,1398,394,1531,719
task_kam2_gh148416,3498,1265,456,1398,735,1394,394,1532,789
task_kam2_gh148416,3524,1224,368,1394,865,1046,404,1201,839
task_kam2_gh148416,3525,1046,404,1205,833,1232,391,1400,868
task_kam2_gh148416,3526,1048,405,1195,839,1238,368,1409,864
task_kam2_gh148416,3527,1048,396,1194,837,1258,378,1425,865
task_kam2_gh148416,3528,1047,394,1191,832,1283,442,1410,870
task_kam2_gh148416,3621,1011,385,1171,766,1009,382,1173,769
task_kam2_gh148416,3622,1006,385,1153,770,1009,384,1156,771
task_kam2_gh148416,3623,1005,382,1138,770,1001,381,1137,771
task_kam2_gh148416,3654,1172,549,1334,768,1168,387,1331,766
task_kam2_gh148416,3655,1169,380,1333,770,1291,446,1472,740
task_kam2_gh148416,3656,1172,401,1330,770,1292,448,1468,758
task_kam2_gh148416,3657,1172,451,1330,770,1289,451,1459,769
task_kam2_gh148416,3658,1170,407,1331,770,1282,448,1450,765
task_kam2_gh148416,3698,1147,483,1339,852,1072,381,1209,749
task_kam2_gh148416,3700,1141,488,1338,860,1071,381,1224,749
task_kam2_gh148416,3708,1128,433,1273,822,1088,385,1248,765
task_kam2_gh148416,3710,1113,435,1260,816,1088,382,1254,758
task_kam2_gh148416,3711,1103,411,1255,810,1088,381,1252,776
task_kam2_gh148416,3841,676,402,865,884,907,387,1064,820
task_kam2_gh148416,3842,683,398,865,881,933,387,1072,818
task_kam2_gh148416,3843,687,397,870,883,942,387,1071,814
task_kam2_gh148416,3844,692,396,871,869,942,383,1084,813
task_kam2_gh148416,3845,692,393,866,877,948,382,1088,812
task_kam2_gh148416,3846,955,378,1092,817,693,389,866,853
task_kam2_gh148416,4032,1007,395,1193,858,688,390,938,1026
task_kam2_gh148416,4034,687,391,953,1032,994,396,1199,880
task_kam2_gh148416,4035,690,391,978,1038,984,395,1205,910
task_kam2_gh148416,4036,988,393,1213,925,691,391,989,1042
task_kam2_gh148416,4037,976,395,1214,944,706,390,1044,1045
task_kam2_gh148416,4040,961,398,1229,1001,732,394,915,805
task_kam2_gh148416,4041,955,401,1213,1054,732,394,911,808
task_kam2_gh148416,4042,957,403,1224,1072,734,392,917,809
task_kam2_gh148416,4043,930,407,1217,1076,733,393,921,812
task_kam2_gh148416,4139,710,402,985,817,711,399,991,824
task_kam2_gh148416,4162,617,390,849,1039,855,413,1004,817
task_kam2_gh148416,4163,608,391,834,1046,856,412,1033,810
task_kam2_gh148416,4164,601,391,830,1065,852,410,1045,813
task_kam2_gh148416,4431,657,396,810,888,763,391,869,809
task_kam2_gh148416,4432,657,388,808,895,771,415,871,809
task_kam2_gh148416,4433,656,392,796,897,775,412,876,808
task_kam2_gh148416,4434,653,393,786,896,780,437,890,810
task_kam2_gh148416,4435,637,393,778,894,784,440,900,810
task_kam2_gh148416,4436,787,400,917,815,633,395,780,880
task_kam2_gh148416,4437,787,393,933,812,624,394,772,875
task_kam2_gh148416,4438,789,389,947,808,621,395,773,872
task_kam2_gh148416,4439,791,379,958,807,622,391,776,887
task_kam2_gh148416,4440,794,378,969,806,618,393,771,890
task_kam2_gh148416,4892,716,395,858,851,814,382,938,776
task_kam2_gh148416,4893,717,395,855,852,812,364,940,775
task_kam2_gh148416,4894,716,396,851,849,828,356,939,773
task_kam2_gh148416,4895,716,392,853,868,825,399,942,775
task_kam2_gh148416,4896,718,392,849,846,838,421,943,776
task_kam2_gh148416,4897,717,392,847,852,842,404,944,776
task_kam2_gh148416,4898,717,393,846,850,847,395,943,775
task_kam2_gh148416,4983,801,441,1014,796,600,492,857,781
task_kam2_gh148416,4984,802,447,1019,795,602,488,864,780
task_kam2_gh148416,5004,816,380,1037,809,774,429,895,744
task_kam2_gh148416,5005,828,401,1038,808,776,425,897,734
task_kam2_gh148416,5006,827,396,1038,809,772,418,878,737
task_kam2_gh148416,5007,835,385,1036,809,772,411,874,736
task_kam2_gh148416,5172,821,395,943,799,1057,395,1196,769
task_kam2_gh148416,5173,818,393,945,806,1064,394,1217,768
task_kam2_gh148416,5174,817,401,940,805,1059,391,1203,761
task_kam2_gh148416,5175,817,404,942,807,1065,389,1202,761
task_kam2_gh148416,5176,814,389,944,801,1066,386,1206,761
task_kam2_gh148416,5236,1013,381,1196,812,1160,474,1412,829
task_kam2_gh148416,5237,1012,381,1190,815,1159,489,1406,826
task_kam2_gh148416,5238,1011,385,1175,815,1160,479,1419,825
